stop_id,stop_name,stop_desc,stop_lat,stop_lon
509S6,R 509 509S6,PLAZA CIUDAD JARDÍN - PANTITLÁN (METRO) 509S6,19.41439805240254,-99.07096288071455
311S13,R 311 311S13,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 311S13,19.414390298720186,-99.2441742909694
611S1,R 611 611S1,PANTITLAN (CETRAM) - UAM-I (METRO) 611S1,19.414377829355505,-99.07430354435715
51S15,R 51 51S15,CONSTITUCIÓN DE 1917 (METRO) - ALAMEDA ORIENTE 51S15,19.414363281128146,-99.05661628829685
100S0,R 100 100S0,PANTITLÁN (METRO) - TACUBA (METRO) 100S0,19.414357822175415,-99.08622924676642
22S6,R 22 22S6,PANTITLÁN (METRO) - NOPALERA 22S6,19.41435066518014,-99.09855747064545
311S10,R 311 311S10,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 311S10,19.41434178861557,-99.22175724139004
457S9,R 457 457S9,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S9,19.41429938797665,-99.11255630871877
332S6,R 332 332S6,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 332S6,19.414274981193067,-99.01747612912541
467S13,R 370 467S13,SANTA ELENA - PANTITLÁN (METRO) 467S13,19.41425953756141,-98.99145099727669
236S4,R 236 236S4,PLAZA GALERIAS - COYOACÁN (METRO) 236S4,19.414224656855072,-99.16591248047534
489S20,R 489 489S20,GEOVILLAS DE  SANTA BARBARA - BOULEVARD PUERTO AÉREO (METRO) 489S20,19.41420782207195,-99.08563283247295
272S9,R 208 272S9,GUELATAO (METRO) - ESTADIO NEZA 272S9,19.414207665699646,-99.00180987823586
370S8,R 370 370S8,SANTA ELENA - PANTITLÁN (METRO) 370S8,19.414194567123236,-98.98745947409023
294S3,R 211 294S3,PANTITLÁN (METRO) - PIRULES 294S3,19.414159063430695,-99.04316596606606
464S23,R 457 464S23,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S23,19.414156330391105,-99.16864728005638
514S7,R 55 514S7,ESTADIO NEZA - PANTITLÁN (METRO) 514S7,19.41415504917056,-99.01721745525624
292S19,R 180 292S19,PANTITLÁN (METRO) - PERLA REFORMA 292S19,19.414089015790882,-99.06868073808565
542S4,R 542 542S4,CHAPULTEPEC (METRO) - CUAJIMALPA CONTADERO 542S4,19.414078044394067,-99.21967323749143
220S1,R 220 220S1,BOULEVARD PUERTO AÉREO (METRO) - 10 DE MAYO 220S1,19.414049699999996,-99.0870173
147S3,R 147 147S3,GÓMEZ FARÍAS (METRO) - VILLAS DE CHALCO 147S3,19.414020825919735,-99.08668111663643
64S16,R 64 64S16,NORMAL - PANTITLÁN (METRO) 64S16,19.41399661669174,-99.05860887724022
624S1,R 624 624S1,PANTITLÁN (METRO) - UAM I (METRO) 624S1,19.41398654778512,-99.0709448132332
457S8,R 457 457S8,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S8,19.413978659608606,-99.11686168853674
288S2,R 288 288S2,CHAPULTEPEC (METRO) - SALAZAR 288S2,19.413964374903163,-99.18789981960629
464S19,R 457 464S19,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S19,19.413942471001683,-99.1529349349605
514S15,R 55 514S15,ESTADIO NEZA - PANTITLÁN (METRO) 514S15,19.41384199778627,-99.04171774823334
613S18,R 613 613S18,CENTRAL DE ABASTO - CUARTA AVENIDA 613S18,19.41382526472484,-99.01688813952315
509S5,R 509 509S5,PLAZA CIUDAD JARDÍN - PANTITLÁN (METRO) 509S5,19.413800549663538,-99.06649410729027
292S18,R 180 292S18,PANTITLÁN (METRO) - PERLA REFORMA 292S18,19.413794095399318,-99.06521824042304
472S28,R 472 472S28,CUEMANCO - PLAZA CARSO 472S28,19.41378548456626,-99.1631781670243
380S1,R 80 380S1,PINO SUÁREZ (METRO) - HUIPULCO 380S1,19.413771864983193,-99.1349936347777
129S3,R 129 129S3,PINO SUÁREZ (METRO) - CONSTITUCIÓN DE 1917 (METRO) 129S3,19.41376436912984,-99.12822185774436
643S6,R 305 643S6,CHAPULTEPEC (METRO) - SANTA MARTA (METRO) 643S6,19.413719518299906,-99.09219674325495
16S13,R 16 16S13,BOULEVARD PUERTO AÉREO (METRO) - TACUBAYA (METRO) 16S13,19.413697449808247,-99.18106572221103
129S5,R 129 129S5,PINO SUÁREZ (METRO) - CONSTITUCIÓN DE 1917 (METRO) 129S5,19.41369726651356,-99.11414702506768
152S1,R 152 152S1,PINO SUÁREZ (METRO) - SANTIAGO TECALPATLALPAN 152S1,19.41367427989688,-99.13500909255855
539S3,R 484 539S3,PANTITLÁN (METRO) - ADOLFO LÓPEZ MATEOS (AVENIDA) 539S3,19.413664984782198,-99.04125603410769
464S6,R 457 464S6,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S6,19.413650837233998,-99.09207762083786
448S2,R 231 448S2,FRENTES - PANTITLÁN (METRO) 448S2,19.41359987096908,-99.06927054584527
129S4,R 129 129S4,PINO SUÁREZ (METRO) - CONSTITUCIÓN DE 1917 (METRO) 129S4,19.41358613080995,-99.1243437372144
189S13,R 189 189S13,CHAPULTEPEC (METRO) - PUEBLA (METRO) 189S13,19.413561042251498,-99.0921665672728
509S4,R 509 509S4,PLAZA CIUDAD JARDÍN - PANTITLÁN (METRO) 509S4,19.41352370311283,-99.06204792985343
374S9,R 145 374S9,BOULEVARD PUERTO AÉREO (METRO) - MIGUEL DE LA MADRID 374S9,19.41351521229035,-99.08445526591962
292S17,R 180 292S17,PANTITLÁN (METRO) - PERLA REFORMA 292S17,19.413500193537644,-99.06178010601005
483S11,R 483 483S11,SAN SEBASTIAN - BOULEVARD PUERTO AÉREO (METRO) 483S11,19.41349853002021,-99.08473517737333
532S0,R 257 532S0,IZTAPALAPA (METRO) - ZARAGOZA (METRO) 532S0,19.413482134719246,-99.08205485397087
399S32,R 399 399S32,SANTA CRUZ MEYAHUALCO - HOSPITAL GENERAL 399S32,19.413467699999998,-99.14848049999999
369S3,R 369 369S3,PEMEX - VILLA COAPA 369S3,19.413396160385272,-99.16618715664582
83S2,R 83 83S2,BOULEVARD PUERTO AÉREO (METRO) - MIXCOAC (METRO) 83S2,19.413386334502384,-99.09841274174845
294S2,R 211 294S2,PANTITLÁN (METRO) - PIRULES 294S2,19.41336627805118,-99.04054361500012
475S12,R 475 475S12,CENTRAL DE ABASTO - SAN PABLO 475S12,19.413362612286484,-99.12182688677018
457S7,R 457 457S7,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S7,19.413361486030375,-99.13028507075613
272S6,R 208 272S6,GUELATAO (METRO) - ESTADIO NEZA 272S6,19.413350897768836,-99.0104338462303
383S6,R 383 383S6,IZCALLI NEZAHUALCÓYOTL - PANTITLÁN (METRO) 383S6,19.41332212248544,-99.03000780668027
538S4,R 538 538S4,SAN LÁZARO (METRO) - PERIFÉRICO 538S4,19.413320338179055,-99.11283820131008
414S30,R 414 414S30,CUEMANCO - PEMEX 414S30,19.413306415442815,-99.16305655301693
565S0,R 565 565S0,PANTITLÁN (METRO) - ESPERANZA KM 14 565S0,19.413285615829192,-99.06104678158017
253S16,R 253 253S16,ZONA DE HOSPITALES - PINO SUÁREZ (METRO) 253S16,19.413272705590803,-99.13487011888417
213S2,R 213 213S2,DURAZNOS - CHAPULTEPEC (METRO) 213S2,19.41326718494154,-99.21986774693163
563S9,R 332 563S9,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 563S9,19.41326232870675,-99.01568899363116
79S19,R 79 79S19,TACUBA (METRO) - CENTRAL DE ABASTO 79S19,19.413258021648875,-99.09163978412235
407S0,R 407 407S0,PARQUE MÉXICO - UNIDAD EL ROSARIO BACHILLERES 407S0,19.413251,-99.16796989999999
292S16,R 180 292S16,PANTITLÁN (METRO) - PERLA REFORMA 292S16,19.413241698819007,-99.0588494935805
338S6,R 311 338S6,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 338S6,19.413232590026215,-99.24699779351597
395S5,R 213 395S5,DURAZNOS - CHAPULTEPEC (METRO) 395S5,19.41321936345756,-99.22013875229584
413S11,R 413 413S11,ERMITA-ROJO GÓMEZ - BOULEVARD PUERTO AÉREO (METRO) 413S11,19.413189501664622,-99.08154455666025
370S7,R 370 370S7,SANTA ELENA - PANTITLÁN (METRO) 370S7,19.413188811566062,-98.98387851828117
55S2,R 55 55S2,ESTADIO NEZA - PANTITLÁN (METRO) 55S2,19.413115863012088,-98.9992610856401
455S1,R 401 455S1,PANTEÓN DOLORES - CHAPULTEPEC (METRO) 455S1,19.413109354540175,-99.18957506909388
457S1,R 457 457S1,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S1,19.41303777735122,-99.16501448207596
464S21,R 457 464S21,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S21,19.413014295549086,-99.15939480843222
367S8,R 79 367S8,TACUBA (METRO) - CENTRAL DE ABASTO 367S8,19.413008103797903,-99.0909570510064
149S3,R 149 149S3,MOCTEZUMA (METRO) - TULYEHUALCO 149S3,19.412970241891422,-99.08484259106976
467S14,R 370 467S14,SANTA ELENA - PANTITLÁN (METRO) 467S14,19.412939561721334,-98.98421206125832
441S1,R 441 441S1,FERIA DE CHAPULTEPEC - CHAPULTEPEC (METRO) 441S1,19.41289263637038,-99.1898012621496
211S3,R 211 211S3,PANTITLÁN (METRO) - PIRULES 211S3,19.412858940722543,-99.05022234721062
470S17,R 470 470S17,VILLA COAPA VAQUERITOS - SAN LÁZARO (METRO) 470S17,19.41285702973053,-99.1126015049083
147S4,R 147 147S4,GÓMEZ FARÍAS (METRO) - VILLAS DE CHALCO 147S4,19.412811971337185,-99.08457453913856
457S2,R 457 457S2,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S2,19.41278803548153,-99.16082695098795
514S14,R 55 514S14,ESTADIO NEZA - PANTITLÁN (METRO) 514S14,19.41275108859421,-99.0392364198848
25S12,R 25 25S12,PLAZA EL SALADO - BOULEVARD PUERTO AÉREO (METRO) 25S12,19.41271001223612,-99.0830491891317
301S7,R 80 301S7,PINO SUÁREZ (METRO) - HUIPULCO 301S7,19.412652417297842,-99.1349757338674
288S3,R 288 288S3,CHAPULTEPEC (METRO) - SALAZAR 288S3,19.412596708440187,-99.190633323354
271S2,R 271 271S2,SAN LÁZARO (METRO) - TLÁHUAC (METRO) 271S2,19.41255315712142,-99.08441449892774
481S2,R 481 481S2,SAN LÁZARO (METRO) - UAM XOCHIMILCO 481S2,19.412480629447806,-99.11302044753481
464S20,R 457 464S20,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S20,19.412472505639574,-99.15674620990818
565S3,R 565 565S3,PANTITLÁN (METRO) - ESPERANZA KM 14 565S3,19.412439773512983,-99.02885115821391
525S0,R 525 525S0,HOSPITAL GENERAL - SANTA CRUZ MEYEHUALCO 525S0,19.4124215431314,-99.15699213381147
86S0,R 86 86S0,ZARAGOZA (METRO) - CHAPULTEPEC (METRO) 86S0,19.412349073056884,-99.0898184248663
164S12,R 164 164S12,DR. GÁLVEZ - CHAPULTEPEC (METRO) 164S12,19.412329936650963,-99.18129800943825
626S8,R 334 626S8,CHAPULTEPEC (METRO) - OBSERVATORIO (METRO) 626S8,19.41232007110453,-99.19100281817792
332S5,R 332 332S5,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 332S5,19.412270280285703,-99.01334401750299
392S12,R 100 392S12,PANTITLÁN (METRO) - TACUBA (METRO) 392S12,19.412209181775058,-99.08982396980694
457S3,R 457 457S3,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 457S3,19.41217755756932,-99.15034186234513
484S5,R 484 484S5,PANTITLÁN (METRO) - ADOLFO LÓPEZ MATEOS (AVENIDA) 484S5,19.412086929074686,-99.03787403546971
338S14,R 311 338S14,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 338S14,19.412051813428267,-99.19393790182447
350S1,R 25 350S1,PLAZA EL SALADO - BOULEVARD PUERTO AÉREO (METRO) 350S1,19.411955351853774,-99.08305322477317
434S15,R 434 434S15,DIVISIÓN DEL NORTE ESPARTACO - CHAPULTEPEC (METRO) 434S15,19.411915999999998,-99.1760314
219S2,R 219 219S2,PALMAS KM 13 - CHAPULTEPEC (METRO) 219S2,19.411889912202295,-99.2296557863777
562S3,R 562 562S3,PLAZA JARDÍN - TEPALCATES (METRO) 562S3,19.41188154597994,-99.03207156112325
464S22,R 457 464S22,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S22,19.411876980065916,-99.16840718644266
338S5,R 311 338S5,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 338S5,19.411865146140634,-99.24953822411591
295S9,R 295 295S9,BOSQUES KM14 - CHAPULTEPEC (METRO) 295S9,19.411864707495035,-99.22083863876395
53S3,R 53 53S3,GUELATAO (METRO) - HOSPITAL GUSTAVO BAZ 53S3,19.41180987674394,-99.02175839671786
471S16,R 471 471S16,IZTAPALAPA - ZARAGOZA (METRO) 471S16,19.41177861925804,-99.08145960527843
311S6,R 311 311S6,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 311S6,19.411774486543433,-99.21064184974047
208S7,R 208 208S7,GUELATAO (METRO) - ESTADIO NEZA 208S7,19.41176343727297,-99.01258157995531
390S4,R 208 390S4,GUELATAO (METRO) - ESTADIO NEZA 390S4,19.41175163832857,-99.01159839732776
427S29,R 427 427S29,FUENTES BROTANTES FOVISSSTE - PINO SUÁREZ (METRO) 427S29,19.41169241750273,-99.13512386834793
172S10,R 172 172S10,POLITÉCNICO (METRO) - CIUDAD UNIVERSITARIA 172S10,19.41167979196401,-99.14159331860886
261S8,R 261 261S8,CENTRAL DE ABASTO - CHAPULTEPEC (METRO) 261S8,19.411678384389177,-99.08860279378099
613S19,R 613 613S19,CENTRAL DE ABASTO - CUARTA AVENIDA 613S19,19.411674037761024,-99.01237909099171
79S20,R 79 79S20,TACUBA (METRO) - CENTRAL DE ABASTO 79S20,19.41167291216391,-99.08892151009272
464S1,R 457 464S1,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S1,19.411672437468173,-99.07536891555404
282S26,R 282 282S26,PLAZA ARAGON - PANTEON LOS ROSALES 282S26,19.41165790611114,-99.0272393729001
582S19,R 582 582S19,CONSTITUCIÓN DE 1917 (METRO) - PANTITLÁN (METRO) 582S19,19.411652727489336,-99.06897983714838
160S23,R 160 160S23,CUMANCO - SALTO DEL AGUA (METRO) 160S23,19.41163305908946,-99.14881325938347
489S19,R 489 489S19,GEOVILLAS DE  SANTA BARBARA - BOULEVARD PUERTO AÉREO (METRO) 489S19,19.411619492001414,-99.08118384683479
272S10,R 208 272S10,GUELATAO (METRO) - ESTADIO NEZA 272S10,19.411561586546302,-98.99636354928776
78S13,R 78 78S13,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 78S13,19.411524916183286,-99.08101995294307
367S7,R 79 367S7,TACUBA (METRO) - CENTRAL DE ABASTO 367S7,19.411523936720627,-99.08833455987137
454S20,R 454 454S20,PREPA 5 - CHAPULTEPEC (METRO) 454S20,19.41149828334637,-99.17361737484723
441S0,R 441 441S0,FERIA DE CHAPULTEPEC - CHAPULTEPEC (METRO) 441S0,19.411474364333568,-99.1939635620368
125S5,R 125 125S5,LAS TORRES - PANTITLÁN (METRO) 125S5,19.41147254903422,-98.99585751441388
514S13,R 55 514S13,ESTADIO NEZA - PANTITLÁN (METRO) 514S13,19.41144484953412,-99.03656339259597
563S10,R 332 563S10,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 563S10,19.411406166618715,-99.0117952580427
203S13,R 153 203S13,CHAPULTEPEC (METRO) - PASEO DE TAMARINDOS 203S13,19.411267701715968,-99.2212678508434
611S2,R 611 611S2,PANTITLAN (CETRAM) - UAM-I (METRO) 611S2,19.41124313940823,-99.0692264682945
332S4,R 332 332S4,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 332S4,19.41122087376245,-99.0111961101811
514S9,R 55 514S9,ESTADIO NEZA - PANTITLÁN (METRO) 514S9,19.411220131410467,-99.02244443554162
526S2,R 78 526S2,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 526S2,19.411192982920507,-99.08209535943402
78S10,R 78 78S10,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 78S10,19.4111918784421,-99.07051611947608
624S2,R 624 624S2,PANTITLÁN (METRO) - UAM I (METRO) 624S2,19.41117291638296,-99.06926880392045
413S10,R 413 413S10,ERMITA-ROJO GÓMEZ - BOULEVARD PUERTO AÉREO (METRO) 413S10,19.411169512653974,-99.0804066427318
10S2,R 10 10S2,PINO SUÁREZ (METRO) - XOCHIMILCO CENTRO 10S2,19.411125854492067,-99.13541721496638
274S1,R 256 274S1,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 274S1,19.411120185131377,-99.08196907308988
366S1,R 366 366S1,AGRÍCOLA ORIENTAL (METRO) - CENTRAL DE ABASTO 366S1,19.4110268,-99.0693088
475S11,R 475 475S11,CENTRAL DE ABASTO - SAN PABLO 475S11,19.41100711571323,-99.12188666585205
521S5,R 521 521S5,ARENAL CUARTA SECCIÓN - ZARAGOZA (METRO) 521S5,19.411006807045474,-99.08012640669513
311S14,R 311 311S14,OBSERVATORIO (METRO) - INTERLOMAS OLIVO 311S14,19.41097558217051,-99.25074073379626
392S13,R 100 392S13,PANTITLÁN (METRO) - TACUBA (METRO) 392S13,19.410939859484188,-99.08767427914022
217S3,R 217 217S3,CHAPULTEPEC (METRO) - COLONIA ESPARTACO 217S3,19.410929471867394,-99.17265525442852
413S8,R 413 413S8,ERMITA-ROJO GÓMEZ - BOULEVARD PUERTO AÉREO (METRO) 413S8,19.410928684313017,-99.0693652229738
256S38,R 256 256S38,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 256S38,19.410914871429984,-99.07996539442345
347S2,R 347 347S2,BOULEVARD PUERTO AÉREO (METRO) - IXTAPALUCA 347S2,19.410873468755824,-99.08120156264062
544S3,R 544 544S3,IZTACALCO CENTRO - BOULEVARD PUERTO AÉREO (METRO) 544S3,19.410858761128527,-99.09747724654552
52S3,R 52 52S3,ROMERO VIRGENES - PUEBLA (METRO) 52S3,19.41083691571883,-99.03519005161823
257S9,R 257 257S9,IZTAPALAPA (METRO) - ZARAGOZA (METRO) 257S9,19.410774537195785,-99.06945386754785
132S26,R 132 132S26,LOMAS LINDAS MONTE MARÍA - OBSERVATORIO (METRO) 132S26,19.410758415281055,-99.19410230088832
84S20,R 84 84S20,XOCHIMILCO CENTRO - 20 DE NOVIEMBRE (AVENIDA) 84S20,19.41075123987519,-99.13526138156729
514S5,R 55 514S5,ESTADIO NEZA - PANTITLÁN (METRO) 514S5,19.41058075834373,-99.0098299966537
104S1,R 28 104S1,SAN BUENAVENTURA - GÓMEZ FARÍAS (METRO) 104S1,19.410501133608836,-99.0869292631471
348S3,R 348 348S3,BALBUENA (METRO) - POZOS (AVENIDA) 348S3,19.41048071858317,-99.08085337327158
564S3,R 454 564S3,PREPA 5 - CHAPULTEPEC (METRO) 564S3,19.410474630165105,-99.17284476483863
16S14,R 16 16S14,BOULEVARD PUERTO AÉREO (METRO) - TACUBAYA (METRO) 16S14,19.410459799999998,-99.18292149999999
42S69,R 42 42S69,ARCOS CUAUTLA - CANDELARIA (METRO) 42S69,19.410446819400555,-99.07939381272801
189S15,R 189 189S15,CHAPULTEPEC (METRO) - PUEBLA (METRO) 189S15,19.4104118268275,-99.08676988805752
145S1,R 145 145S1,BOULEVARD PUERTO AÉREO (METRO) - MIGUEL DE LA MADRID 145S1,19.41033050689356,-99.08026963880685
282S27,R 282 282S27,PLAZA ARAGON - PANTEON LOS ROSALES 282S27,19.41030511619364,-99.02443667623066
484S6,R 484 484S6,PANTITLÁN (METRO) - ADOLFO LÓPEZ MATEOS (AVENIDA) 484S6,19.410295390491378,-99.034191138501
213S0,R 213 213S0,DURAZNOS - CHAPULTEPEC (METRO) 213S0,19.410286620622283,-99.23380077980718
374S8,R 145 374S8,BOULEVARD PUERTO AÉREO (METRO) - MIGUEL DE LA MADRID 374S8,19.41028536808536,-99.07888705305204
471S14,R 471 471S14,IZTAPALAPA - ZARAGOZA (METRO) 471S14,19.410219680313233,-99.07230989959389
539S2,R 484 539S2,PANTITLÁN (METRO) - ADOLFO LÓPEZ MATEOS (AVENIDA) 539S2,19.410203192312352,-99.03399976395825
149S4,R 149 149S4,MOCTEZUMA (METRO) - TULYEHUALCO 149S4,19.410163854018588,-99.07997227479186
481S3,R 481 481S3,SAN LÁZARO (METRO) - UAM XOCHIMILCO 481S3,19.410142255379867,-99.11329170006957
448S3,R 231 448S3,FRENTES - PANTITLÁN (METRO) 448S3,19.410119976152874,-99.0699283911843
153S9,R 153 153S9,CHAPULTEPEC (METRO) - PASEO DE TAMARINDOS 153S9,19.41011967654318,-99.23352008484797
514S12,R 55 514S12,ESTADIO NEZA - PANTITLÁN (METRO) 514S12,19.41008198261911,-99.03375072011012
116S8,R 116 116S8,CENTRAL DE ABASTO - MERCED 116S8,19.410079265789673,-99.12187672447442
351S3,R 351 351S3,ESPERANZA PALACIO - IZCALLI NEZAHUALCÓYOTL 351S3,19.4100769317148,-99.02396248749065
271S3,R 271 271S3,SAN LÁZARO (METRO) - TLÁHUAC (METRO) 271S3,19.41006121657656,-99.08010579275089
464S5,R 457 464S5,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S5,19.410051126930284,-99.08580958131057
301S6,R 80 301S6,PINO SUÁREZ (METRO) - HUIPULCO 301S6,19.4100465376665,-99.13534197472266
78S12,R 78 78S12,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 78S12,19.410008919521434,-99.0784171652497
261S7,R 261 261S7,CENTRAL DE ABASTO - CHAPULTEPEC (METRO) 261S7,19.410002906002088,-99.08572214158103
257S11,R 257 257S11,IZTAPALAPA (METRO) - ZARAGOZA (METRO) 257S11,19.409890189396744,-99.0782079575228
542S6,R 542 542S6,CHAPULTEPEC (METRO) - CUAJIMALPA CONTADERO 542S6,19.40986614731143,-99.23719238925808
208S8,R 208 208S8,GUELATAO (METRO) - ESTADIO NEZA 208S8,19.409857198837443,-99.00866277716452
626S7,R 334 626S7,CHAPULTEPEC (METRO) - OBSERVATORIO (METRO) 626S7,19.409856045777573,-99.19552668519096
521S4,R 521 521S4,ARENAL CUARTA SECCIÓN - ZARAGOZA (METRO) 521S4,19.40977502533159,-99.07693747586731
474S10,R 80 474S10,PINO SUÁREZ (METRO) - HUIPULCO 474S10,19.409759207424706,-99.13534633970833
274S2,R 256 274S2,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 274S2,19.409757042348776,-99.0796026469041
60S16,R 60 60S16,PERIFERICO - SAN LÁZARO (METRO) 60S16,19.40974003683406,-99.11292369060516
339S3,R 339 339S3,PANTITLÁN (METRO) - LAGUNA SAN CRISTÓBAL Y LÓPEZ MATEOS 339S3,19.4097154,-99.03297789999999
202S12,R 202 202S12,CHIMALHUACÁN (LOBA 1ERA SECCIÓN) - ZARAGOZA (METRO) 202S12,19.409713932227085,-99.07709499390182
272S11,R 208 272S11,GUELATAO (METRO) - ESTADIO NEZA 272S11,19.409666267152325,-98.99240293066426
199S2,R 199 199S2,SAN LÁZARO (METRO) - TEC DE MONTERREY 199S2,19.409658088248786,-99.113236578396
414S29,R 414 414S29,CUEMANCO - PEMEX 414S29,19.409633507738327,-99.16207512461112
526S3,R 78 526S3,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 526S3,19.409593932638316,-99.0793151200238
208S4,R 208 208S4,GUELATAO (METRO) - ESTADIO NEZA 208S4,19.409565092980763,-99.02309403690643
362S12,R 273 362S12,BOULEVARD PUERTO AÉREO (METRO) - GRANJEROS 362S12,19.409563521439114,-99.09706124998169
344S11,R 259 344S11,PANTITLÁN (METRO) - ALTIMPA 344S11,19.409530737387424,-98.99211859151448
269S1,R 189 269S1,CHAPULTEPEC (METRO) - PUEBLA (METRO) 269S1,19.409525580795968,-99.08489904728859
464S2,R 457 464S2,CHAPULTEPEC (METRO) - PANTITLÁN (METRO) 464S2,19.40949254770301,-99.07693913654856
494S17,R 125 494S17,LAS TORRES - PANTITLÁN (METRO) 494S17,19.40948148654049,-98.99201598467991
305S5,R 305 305S5,CHAPULTEPEC (METRO) - SANTA MARTA (METRO) 305S5,19.40945887464266,-99.07907834234025
55S1,R 55 55S1,ESTADIO NEZA - PANTITLÁN (METRO) 55S1,19.409431638143726,-98.99163556704845
53S2,R 53 53S2,GUELATAO (METRO) - HOSPITAL GUSTAVO BAZ 53S2,19.4093958867132,-99.02319046862644
619S3,R 51 619S3,CONSTITUCIÓN DE 1917 (METRO) - ALAMEDA ORIENTE 619S3,19.409354146227045,-99.05731416546152
256S37,R 256 256S37,CHAPINGO - BOULEVARD PUERTO AÉREO (METRO) 256S37,19.409341964704506,-99.07723513619987
112S0,R 112 112S0,XALTIPAC - PANTITLÁN (METRO) 112S0,19.40933346835425,-98.98153004334644
471S15,R 471 471S15,IZTAPALAPA - ZARAGOZA (METRO) 471S15,19.409223327752915,-99.07728268085408
189S17,R 189 189S17,CHAPULTEPEC (METRO) - PUEBLA (METRO) 189S17,19.409194223990774,-99.08055273866586
51S14,R 51 51S14,CONSTITUCIÓN DE 1917 (METRO) - ALAMEDA ORIENTE 51S14,19.40918187509529,-99.05716021410859
78S11,R 78 78S11,IZTAPALAPA (METRO) - BOULEVARD PUERTO AÉREO (METRO) 78S11,19.409166294279846,-99.07419459398105
295S8,R 295 295S8,BOSQUES KM14 - CHAPULTEPEC (METRO) 295S8,19.409165234001133,-99.2335568236434
79S21,R 79 79S21,TACUBA (METRO) - CENTRAL DE ABASTO 79S21,19.409152376221474,-99.08459146062182
538S5,R 538 538S5,SAN LÁZARO (METRO) - PERIFÉRICO 538S5,19.409112979512116,-99.11329356985468
475S10,R 475 475S10,CENTRAL DE ABASTO - SAN PABLO 475S10,19.4090983738923,-99.11984029922073
532S3,R 257 532S3,IZTAPALAPA (METRO) - ZARAGOZA (METRO) 532S3,19.409089614674993,-99.0784425192439
282S28,R 282 282S28,PLAZA ARAGON - PANTEON LOS ROSALES 282S28,19.40901751448131,-99.02189596429683
332S3,R 332 332S3,UNIDAD HABITACIONAL REY NEZA - PANTITLÁN (METRO) 332S3,19.409012878719594,-99.00662902447303
322S0,R 34 322S0,UPIICSA - BOULEVARD PUERTO AÉREO (METRO) 322S0,19.409007812335865,-99.0980628895615
211S4,R 211 211S4,PANTITLÁN (METRO) - PIRULES 211S4,19.409004644970132,-99.0413735395608
399S25,R 399 399S25,SANTA CRUZ MEYAHUALCO - HOSPITAL GENERAL 399S25,19.408981200000003,-99.12379349999999
399S26,R 399 399S26,SANTA CRUZ MEYAHUALCO - HOSPITAL GENERAL 399S26,19.408947052564017,-99.12661677628842
129S6,R 129 129S6,PINO SUÁREZ (METRO) - CONSTITUCIÓN DE 1917 (METRO) 129S6,19.40891988930515,-99.11342891259042
203S9,R 153 203S9,CHAPULTEPEC (METRO) - PASEO DE TAMARINDOS 203S9,19.40888182137887,-99.23891636802486
483S10,R 483 483S10,SAN SEBASTIAN - BOULEVARD PUERTO AÉREO (METRO) 483S10,19.40887405522282,-99.07634649508867
390S1,R 208 390S1,GUELATAO (METRO) - ESTADIO NEZA 390S1,19.408814801580384,-98.9903722243446
305S4,R 305 305S4,CHAPULTEPEC (METRO) - SANTA MARTA (METRO) 305S4,19.408811959854425,-99.08173965391131
369S4,R 369 369S4,PEMEX - VILLA COAPA 369S4,19.408784809235406,-99.16384839375982
347S3,R 347 347S3,BOULEVARD PUERTO AÉREO (METRO) - IXTAPALUCA 347S3,19.40878103064995,-99.07758952955176
