shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
315SH,19.369519262585698,-99.16152885520954,8172
315SH,19.369519262585698,-99.16152885520954,8173
315SH,19.367794051447827,-99.16195378611837,8174
315SH,19.366995620537768,-99.16215077012471,8175
315SH,19.366237542033502,-99.16233291149268,8176
315SH,19.360392724534453,-99.16322205977325,8177
315SH,19.35984321551094,-99.16330028921365,8178
315SH,19.359572515669516,-99.16333881286477,8179
315SH,19.358695661077284,-99.1634639921811,8180
315SH,19.356379085422322,-99.1635100428527,8181
315SH,19.35477338069214,-99.16342752670273,8182
315SH,19.35423338585524,-99.16348707376243,8183
315SH,19.351752855348366,-99.16368191082735,8184
315SH,19.350955727317327,-99.1638596463006,8185
315SH,19.347860457790294,-99.1645938448715,8186
315SH,19.346466634650042,-99.164803527442,8187
315SH,19.344356773910153,-99.16241147157587,8188
315SH,19.343929226219373,-99.15878761306492,8189
315SH,19.343770267972392,-99.15731000010436,8190
315SH,19.343710811413004,-99.15678297611773,8191
315SH,19.343464388550434,-99.15652405393485,8192
315SH,19.343298852670166,-99.15593043904713,8193
315SH,19.342362684872977,-99.15496596726432,8194
315SH,19.341973621212105,-99.15457805656028,8195
315SH,19.3394963199754,-99.15207396671987,8196
315SH,19.337874973589912,-99.15055395677373,8197
315SH,19.33779273451072,-99.15050179142789,8198
315SH,19.336331489953782,-99.14933373907637,8199
315SH,19.334956569461088,-99.1475808791167,8200
315SH,19.328898421033255,-99.1448358117205,8201
315SH,19.32805518176469,-99.14943940656133,8202
315SH,19.327477189993573,-99.15145458498881,8203
315SH,19.326836105011473,-99.15390572682013,8204
315SH,19.32105111943642,-99.15930158658212,8205
315SH,19.31633781488589,-99.15987439862657,8206
315SH,19.31092292501371,-99.16259538590259,8207
315SH,19.30880119851218,-99.16332425655834,8208
315SH,19.308210311082057,-99.16363532144061,8209
315SH,19.307983231962304,-99.16374846735587,8210
315SH,19.3078383,-99.1635565,8211
315SH,19.301054345279063,-99.16166535102899,8212
315SH,19.299875763859397,-99.16105405547319,8213
315SH,19.299526247245065,-99.15921600097583,8214
315SH,19.299526247245065,-99.15921600097583,8215
315SH,19.299526247245065,-99.15921600097583,8216
315SH,19.2993574960785,-99.15901869573128,8217
315SH,19.29935580359359,-99.15901686430992,8218
315SH,19.29935580359359,-99.15901686430992,8219
315SH,19.298543265035292,-99.1583369162248,8220
315SH,19.298096841809834,-99.15798451871936,8221
315SH,19.29733646719034,-99.1573734365053,8222
315SH,19.2967384,-99.15690029999999,8223
315SH,19.29722093955077,-99.15477078117024,8224
315SH,19.297692081867876,-99.1526662375649,8225
315SH,19.297722411365815,-99.15252922693563,8226
315SH,19.29824725663726,-99.15111806859673,8227
315SH,19.300908424847304,-99.14724076994705,8228
316SH,19.401290337985486,-99.1364606585207,8229
316SH,19.4010132,-99.1333798,8230
316SH,19.400905469753496,-99.13111973153646,8231
316SH,19.39809060486699,-99.12909647331563,8232
316SH,19.39779219409165,-99.12776935955428,8233
316SH,19.398216027179604,-99.11440312803641,8234
316SH,19.398273599999996,-99.11273159999999,8235
316SH,19.398186850984164,-99.11160077965229,8236
316SH,19.397761360691607,-99.11042176940768,8237
316SH,19.396697716415318,-99.11013081847312,8238
316SH,19.394997699999998,-99.1033712,8239
316SH,19.394234480388377,-99.10045385152337,8240
316SH,19.394213745577495,-99.10024536247144,8241
316SH,19.386058062228248,-99.10030900443051,8242
316SH,19.391848000671523,-99.09340215640364,8243
316SH,19.39181374084785,-99.0929814929452,8244
316SH,19.391441256178926,-99.09070383840557,8245
317SH,19.29758806715919,-99.24250798251481,8246
317SH,19.29776643951861,-99.24152760820328,8247
317SH,19.298197735197707,-99.23951606748629,8248
317SH,19.29832582809994,-99.23634410573433,8249
317SH,19.30281327178326,-99.23257175329248,8250
317SH,19.303035265225176,-99.23338205264093,8251
317SH,19.305777956002057,-99.23401938025508,8252
317SH,19.306288907094427,-99.232856196783,8253
317SH,19.309599853515888,-99.22873159197587,8254
317SH,19.310056412021957,-99.22874798413896,8255
317SH,19.310231403996557,-99.22749956136417,8256
317SH,19.310560086282237,-99.22507338060835,8257
317SH,19.31220531521863,-99.21957870939511,8258
317SH,19.31936240444799,-99.22128881637904,8259
317SH,19.32743878114838,-99.21209302740887,8260
317SH,19.33577298268534,-99.19673202729193,8261
317SH,19.33706424037614,-99.18572226135068,8262
317SH,19.338581649692255,-99.18245231343627,8263
318SH,19.475899783842586,-99.13400122713158,8264
318SH,19.476129479356686,-99.13263917378552,8265
318SH,19.484791437700977,-99.12483985114218,8266
318SH,19.485250301556956,-99.12446917914635,8267
318SH,19.485932832792315,-99.1238760325613,8268
318SH,19.486975550899892,-99.12305233327582,8269
318SH,19.505384572949886,-99.11030893139093,8270
318SH,19.515755408850374,-99.10038806702227,8271
318SH,19.569824282644888,-99.05242404227707,8272
318SH,19.578735920176182,-99.04557576380857,8273
318SH,19.5831152345394,-99.04327692021084,8274
318SH,19.62561928859429,-99.02583679842562,8275
318SH,19.628229964627995,-99.02442779708531,8276
318SH,19.650537300000003,-99.0125504,8277
318SH,19.66004550952678,-99.0072747178645,8278
318SH,19.677243952564687,-98.98871775271655,8279
318SH,19.689764180331856,-98.97846744477116,8280
318SH,19.711099048328656,-98.97506644620681,8281
319SH,19.50911967733279,-99.1991413883606,8282
319SH,19.511233891671704,-99.19856266925315,8283
319SH,19.50877284728708,-99.20672639073688,8284
319SH,19.510047860310735,-99.21103450138814,8285
319SH,19.503789465019512,-99.2119281667615,8286
319SH,19.49754354377458,-99.22503188845722,8287
319SH,19.498994619357614,-99.2363232287547,8288
319SH,19.508056118359786,-99.23651766105182,8289
319SH,19.508600382550416,-99.23645968639221,8290
319SH,19.51346945136297,-99.23442946796763,8291
319SH,19.514146785102497,-99.23388925318679,8292
319SH,19.515980392820076,-99.23835686863549,8293
319SH,19.519217113165272,-99.24588070151641,8294
319SH,19.519470449258577,-99.25597576088339,8295
319SH,19.52179152607967,-99.26837949582472,8296
320SH,19.3142446750513,-99.0590589351345,8297
320SH,19.314367089929522,-99.0589827449071,8298
320SH,19.31461039854848,-99.0588291734375,8299
320SH,19.31476838860563,-99.05870799861171,8300
320SH,19.3148442,-99.0586175,8301
320SH,19.314732872132055,-99.05831166343789,8302
320SH,19.312274112228234,-99.0554490279587,8303
320SH,19.311541140294526,-99.05444537695399,8304
320SH,19.31090376869546,-99.05468827052388,8305
320SH,19.310675426364597,-99.054900934957,8306
320SH,19.30974527885919,-99.05563617262243,8307
320SH,19.30868173138506,-99.05643831816283,8308
320SH,19.306309050938044,-99.05835219311331,8309
320SH,19.306107537319512,-99.05851742279027,8310
320SH,19.305656430912986,-99.05888881415659,8311
320SH,19.304764183808178,-99.06042982183483,8312
320SH,19.304901949753738,-99.0608064739514,8313
320SH,19.305289410583434,-99.06209121658743,8314
320SH,19.30719963987904,-99.06674146933382,8315
320SH,19.30739349926048,-99.06675135198348,8316
320SH,19.308976152213763,-99.0668811341419,8317
320SH,19.31023125254793,-99.06667121565175,8318
320SH,19.311359487961063,-99.06635734295948,8319
320SH,19.31175548636989,-99.06630401503331,8320
320SH,19.31382677527216,-99.06598500945492,8321
320SH,19.315721831072295,-99.06557460302915,8322
320SH,19.315846725714565,-99.06282793524242,8323
320SH,19.319216315690035,-99.05771356717233,8324
320SH,19.321540934015324,-99.05335990328813,8325
320SH,19.32211739388055,-99.05289332990691,8326
320SH,19.322965086249965,-99.05219734419684,8327
320SH,19.324045699999996,-99.05137420000001,8328
320SH,19.326620797500016,-99.05209880311016,8329
320SH,19.32699418114195,-99.05246592807124,8330
320SH,19.327125260547078,-99.05259641109133,8331
320SH,19.327423893058125,-99.05289368601122,8332
320SH,19.329963563299398,-99.05543960174927,8333
320SH,19.33043718979138,-99.0559479984088,8334
320SH,19.33170328011619,-99.05716951649958,8335
320SH,19.33162029208417,-99.05918760369524,8336
320SH,19.33247500216375,-99.06111506264875,8337
320SH,19.332845867993427,-99.06180686842703,8338
320SH,19.336716578585378,-99.06426057269677,8339
320SH,19.345390335043728,-99.06339403948859,8340
321SH,19.42389269222772,-99.12294730757277,8341
321SH,19.4238718,-99.1229506,8342
321SH,19.423878295606432,-99.1229911340973,8343
321SH,19.423884550142738,-99.12303016391697,8344
321SH,19.424360810641865,-99.12607497023134,8345
321SH,19.4229329,-99.1260599,8346
321SH,19.4229329,-99.1260599,8347
321SH,19.4229329,-99.1260599,8348
321SH,19.422374700000002,-99.122408,8349
321SH,19.4241004,-99.1200604,8350
321SH,19.4241004,-99.1200604,8351
321SH,19.427297004317325,-99.11949795224919,8352
321SH,19.427297004317325,-99.11949795224919,8353
321SH,19.427297004317325,-99.11949795224919,8354
321SH,19.4321742,-99.11892139999999,8355
321SH,19.432416399999994,-99.11893479999999,8356
321SH,19.43439788486405,-99.1188115328175,8357
321SH,19.453032,-99.12885279999999,8358
322SH,19.409007812335865,-99.0980628895615,8359
322SH,19.403221869362746,-99.09828823500581,8360
322SH,19.397383231943078,-99.09912048841402,8361
322SH,19.395137269721193,-99.09235189018915,8362
323SH,19.42704866359549,-99.10934724322152,8363
323SH,19.42704676868108,-99.10934838793081,8364
323SH,19.42701220713183,-99.10936926640215,8365
323SH,19.4275749,-99.11068200000001,8366
323SH,19.428197180445217,-99.11092319699877,8367
323SH,19.43342131470522,-99.10982782347327,8368
323SH,19.45997558835072,-99.06643717955696,8369
323SH,19.461011866466567,-99.06292727771572,8370
323SH,19.47524514842372,-99.05321207890512,8371
323SH,19.477501660402073,-99.04621315200372,8372
323SH,19.47678314109423,-99.04292374473224,8373
323SH,19.48415190491564,-99.04026642006468,8374
323SH,19.47631350669809,-99.03860341568638,8375
323SH,19.47605994892853,-99.03900550058466,8376
324SH,19.34252314690741,-99.19065048339722,8377
324SH,19.347925387432845,-99.1903714252261,8378
324SH,19.348741600217924,-99.19053450641871,8379
324SH,19.351305300075474,-99.1903829073171,8380
324SH,19.352006808531808,-99.19029933934803,8381
324SH,19.356800704438005,-99.18972675485155,8382
324SH,19.35934471999366,-99.18944549522728,8383
324SH,19.36180155991617,-99.18920191848794,8384
324SH,19.36307627178187,-99.18908764390572,8385
324SH,19.364168412088578,-99.18895898937129,8386
324SH,19.366123167505425,-99.18872367187333,8387
324SH,19.368978595131537,-99.18837202512017,8388
324SH,19.370344197079216,-99.18819583345955,8389
324SH,19.370520315722928,-99.18817323829948,8390
324SH,19.37561815478903,-99.18677291511315,8391
324SH,19.381138654583314,-99.18472682316101,8392
324SH,19.38367234704766,-99.18370125852967,8393
324SH,19.387446993754978,-99.18254575682283,8394
324SH,19.388352367137333,-99.18244842293167,8395
324SH,19.395868884968458,-99.18125413613465,8396
324SH,19.400159371727444,-99.17996590394263,8397
324SH,19.40339968963012,-99.17880041388844,8398
324SH,19.405810794410524,-99.1780160904642,8399
324SH,19.412370559706037,-99.18130283888931,8400
324SH,19.41614793427371,-99.17921097405728,8401
324SH,19.420235705876266,-99.17691202949395,8402
325SH,19.299592390172432,-99.14579540574219,8403
325SH,19.300223499692404,-99.14746698740446,8404
325SH,19.29928417717142,-99.15022351167227,8405
325SH,19.298187591079433,-99.15173815285169,8406
325SH,19.29670359111014,-99.15764180003336,8407
325SH,19.29514488871849,-99.16137880105138,8408
325SH,19.295048171869,-99.16156681345728,8409
325SH,19.294638433270826,-99.16235769705132,8410
325SH,19.29296642866017,-99.16564980763296,8411
325SH,19.291954645000853,-99.16641074840364,8412
325SH,19.293078738697904,-99.16957090990333,8413
325SH,19.293768038260986,-99.17151977669002,8414
325SH,19.295115054672152,-99.17603812014606,8415
325SH,19.295325408396618,-99.17945255140502,8416
325SH,19.292390398923054,-99.18219091234128,8417
325SH,19.2919891183601,-99.18226650359873,8418
325SH,19.291631099856346,-99.18233394504459,8419
325SH,19.288194232897133,-99.18468186747734,8420
325SH,19.287951347867278,-99.18480381635631,8421
325SH,19.2865077640224,-99.18594276280567,8422
325SH,19.286696664541548,-99.1863057458777,8423
325SH,19.28639862251296,-99.18670054126663,8424
325SH,19.285930916127512,-99.18777827202173,8425
325SH,19.285318470227335,-99.18823519213919,8426
325SH,19.284475308953184,-99.18906749276023,8427
325SH,19.28597754813773,-99.19210998292505,8428
325SH,19.28461724873178,-99.1955696658893,8429
325SH,19.284979606379043,-99.1983220508249,8430
325SH,19.28480150545586,-99.19899276943408,8431
325SH,19.284580678273116,-99.19978168481767,8432
325SH,19.28350241959634,-99.2028140274951,8433
325SH,19.283104367405347,-99.20406178941501,8434
325SH,19.28302005792612,-99.2043355216595,8435
325SH,19.28454181626309,-99.20518330986124,8436
325SH,19.284334109775973,-99.20710964654748,8437
325SH,19.28360371689137,-99.20943931926982,8438
325SH,19.283245504382247,-99.210706173096,8439
325SH,19.28301269027574,-99.211544087098,8440
325SH,19.28323781720431,-99.21171509072522,8441
325SH,19.2842684,-99.21242930000001,8442
325SH,19.27990428066455,-99.2133494311161,8443
325SH,19.27513681797547,-99.21183354552697,8444
325SH,19.273191823366858,-99.2128624490047,8445
326SH,19.29985243177541,-99.14653433468699,8446
326SH,19.30004149765641,-99.14707158723803,8447
326SH,19.30496651808556,-99.14437919833767,8448
326SH,19.301357502893662,-99.14764365245628,8449
326SH,19.29686496147039,-99.15329470514993,8450
326SH,19.296869313160766,-99.15328884220659,8451
326SH,19.296147032020873,-99.15426993056002,8452
326SH,19.294403829920242,-99.15663564715872,8453
326SH,19.28853143598324,-99.16896432757987,8454
326SH,19.28725639047263,-99.16938478852721,8455
326SH,19.286726577240557,-99.16955839380697,8456
326SH,19.283162189194876,-99.17076134568343,8457
326SH,19.284512392168363,-99.17472190287383,8458
326SH,19.285009542658397,-99.17583502983253,8459
326SH,19.284062968682893,-99.17573106893317,8460
326SH,19.283550777250436,-99.17599819164055,8461
326SH,19.282416737896472,-99.17745772790155,8462
326SH,19.281703570559756,-99.17807148832316,8463
326SH,19.280576331721868,-99.18203239492452,8464
326SH,19.280560345173935,-99.18357341933608,8465
326SH,19.281493423156775,-99.18736411402791,8466
326SH,19.280120298722068,-99.19434956337774,8467
327SH,19.493518958389448,-99.12141886794277,8468
327SH,19.485430369064066,-99.11860971285745,8469
327SH,19.468609262627716,-99.12493533426996,8470
327SH,19.45692571706014,-99.12939020943857,8471
327SH,19.453296932938102,-99.13093784575567,8472
327SH,19.452871299999995,-99.1311491,8473
327SH,19.451255137145946,-99.13241796425193,8474
327SH,19.440476613333903,-99.1438712377621,8475
327SH,19.42927872307124,-99.1629079623765,8476
328SH,19.446896809086645,-99.08449118370368,8477
328SH,19.44615228560281,-99.08380895164639,8478
328SH,19.445113745531465,-99.0818968491161,8479
328SH,19.445834387323245,-99.07963022004569,8480
328SH,19.448040487108702,-99.07627134035314,8481
328SH,19.447119199999996,-99.070889,8482
328SH,19.447117300000002,-99.0652329,8483
328SH,19.455786200000002,-99.0471448,8484
328SH,19.4621338,-99.04238470000001,8485
328SH,19.465114903082167,-99.04111514747868,8486
328SH,19.46787774947482,-99.0381137822145,8487
329SH,19.493598363605923,-99.1205397031358,8488
329SH,19.492868815697356,-99.11992971660901,8489
329SH,19.522583600601934,-99.08970961737992,8490
329SH,19.5462416,-99.07173639999999,8491
329SH,19.549022697311575,-99.06940712792485,8492
329SH,19.5522839,-99.0647319,8493
329SH,19.5651105,-99.0532826,8494
329SH,19.588566430074504,-99.04152126716612,8495
329SH,19.59877511643194,-99.03589369966929,8496
329SH,19.598896467371738,-99.03583975505312,8497
329SH,19.599653207118717,-99.03541823228328,8498
329SH,19.597698135901393,-99.03200490937009,8499
329SH,19.595799837650404,-99.0307723212342,8500
329SH,19.594258,-99.0298816,8501
329SH,19.593673356868,-99.02956650708335,8502
329SH,19.58606091430891,-99.02224367967719,8503
329SH,19.585047941085858,-99.02193364478536,8504
329SH,19.584460302120085,-99.02170804374627,8505
329SH,19.582528118787682,-99.02213457303024,8506
329SH,19.580899599999995,-99.02411339999999,8507
329SH,19.5824273,-99.0220793,8508
329SH,19.583299335270443,-99.02152990430412,8509
329SH,19.585418234633707,-99.02164009302284,8510
329SH,19.586730687780708,-99.02151245090339,8511
329SH,19.592482209811315,-99.01834731224507,8512
329SH,19.598387545040886,-99.01572446218512,8513
329SH,19.598427321252494,-99.01569778992894,8514
329SH,19.598698915167223,-99.01560626260165,8515
329SH,19.601920680289883,-99.01316200069323,8516
329SH,19.593563289921303,-98.99717730817132,8517
329SH,19.596145486451878,-98.99515491389015,8518
329SH,19.597630898561025,-98.99415296358461,8519
329SH,19.602576419358584,-98.9908603499595,8520
330SH,19.3900366,-99.1124273,8521
330SH,19.3900366,-99.1124273,8522
330SH,19.3896115,-99.1092955,8523
330SH,19.389124319095448,-99.1086823113895,8524
330SH,19.38616498529282,-99.10254216102885,8525
330SH,19.38608136986111,-99.10217168818052,8526
330SH,19.384299186003947,-99.0945142299187,8527
330SH,19.38266526864877,-99.09033301994415,8528
330SH,19.38278750724179,-99.09014470272199,8529
330SH,19.382686742308938,-99.08710412434434,8530
330SH,19.38261163531074,-99.08674283969457,8531
330SH,19.38250033783077,-99.08620441445967,8532
330SH,19.382287925936897,-99.08515259584733,8533
330SH,19.382254236703023,-99.08498394951789,8534
330SH,19.382161678282923,-99.08452061185777,8535
330SH,19.38085593858187,-99.08385619329866,8536
330SH,19.381879309341628,-99.07816340878502,8537
330SH,19.381729262410033,-99.07729977659761,8538
330SH,19.382339420619317,-99.0762618937306,8539
330SH,19.38242492848679,-99.07623573681293,8540
330SH,19.38473529770668,-99.07558290023316,8541
330SH,19.386857875748724,-99.07501493642563,8542
330SH,19.3878366,-99.0747823,8543
330SH,19.3878366,-99.0747823,8544
330SH,19.3878366,-99.0747823,8545
330SH,19.38660345314717,-99.06386827770326,8546
330SH,19.387454227262825,-99.06273271243643,8547
330SH,19.38882497974547,-99.0630094647558,8548
330SH,19.388786319563913,-99.06301750055985,8549
330SH,19.38872593733903,-99.06303005144316,8550
330SH,19.38845171963114,-99.0614927689758,8551
330SH,19.3876732,-99.0617114,8552
330SH,19.387355799999998,-99.06205849999999,8553
330SH,19.385989957835772,-99.06207121472329,8554
330SH,19.384196033380388,-99.06073773790025,8555
330SH,19.3853842,-99.0584353,8556
330SH,19.384354899999998,-99.0553822,8557
330SH,19.391487967546034,-99.04767268634797,8558
330SH,19.391162695122738,-99.04707556811206,8559
330SH,19.389743909486764,-99.0443973497775,8560
330SH,19.388141642364605,-99.04164786469798,8561
330SH,19.38730388735243,-99.0401671535251,8562
331SH,19.472185606806693,-99.21029890874959,8563
331SH,19.472220453466868,-99.21043087018333,8564
331SH,19.47227967162848,-99.21065931993607,8565
331SH,19.475475344104346,-99.20973301501677,8566
331SH,19.476185827838865,-99.20951536316224,8567
331SH,19.477199138419625,-99.20968767002788,8568
331SH,19.47829861218934,-99.21062549066072,8569
331SH,19.479908496840107,-99.210296646474,8570
331SH,19.481792253956485,-99.20970178405584,8571
331SH,19.483358918436064,-99.20929999921961,8572
331SH,19.48439603017508,-99.20892703110114,8573
331SH,19.487650844888293,-99.20812227493579,8574
331SH,19.488084770691305,-99.20803819322137,8575
331SH,19.501788046615733,-99.2036672847487,8576
331SH,19.50149929937955,-99.20264492675699,8577
331SH,19.5013383,-99.2016187,8578
332SH,19.40031381381579,-98.98626933908245,8579
332SH,19.4003099,-98.98629919999999,8580
332SH,19.400036669860413,-98.9862387145569,8581
332SH,19.400436398304702,-98.98893580445376,8582
332SH,19.400436398304702,-98.98893580445376,8583
332SH,19.400436398304702,-98.98893580445376,8584
332SH,19.406119174275304,-99.0006495299301,8585
332SH,19.409012878719594,-99.00662902447303,8586
332SH,19.41122087376245,-99.0111961101811,8587
332SH,19.41136149634186,-99.01146315578326,8588
332SH,19.412270280285703,-99.01334401750299,8589
332SH,19.414274981193067,-99.01747612912541,8590
332SH,19.414399857595036,-99.01774460153418,8591
332SH,19.42045061661757,-99.01694670146644,8592
332SH,19.42241803079768,-99.02088190808078,8593
332SH,19.4240618263789,-99.02728649552793,8594
332SH,19.427421041143496,-99.04047147012054,8595
332SH,19.427733631762973,-99.04169150664825,8596
332SH,19.428323544852745,-99.0439949956483,8597
332SH,19.42888235927403,-99.04621648210959,8598
332SH,19.429859826187048,-99.04994997424244,8599
332SH,19.43016479447652,-99.05114026350303,8600
332SH,19.430483147046925,-99.05236206233474,8601
332SH,19.426831546893098,-99.05414646304975,8602
332SH,19.421151462625144,-99.05773947463649,8603
332SH,19.42101038707439,-99.06007213100743,8604
332SH,19.420909445308627,-99.06824492064628,8605
332SH,19.418939814682087,-99.07068340291308,8606
332SH,19.418939814682087,-99.07068340291308,8607
332SH,19.4178179,-99.0715414,8608
332SH,19.417766359207555,-99.07209221094882,8609
332SH,19.417799321011397,-99.07255888305325,8610
332SH,19.417819153921837,-99.07275330598262,8611
332SH,19.417963545368806,-99.07356512386315,8612
332SH,19.417991268473855,-99.07374611944665,8613
333SH,19.468028484535022,-99.14003798936093,8614
333SH,19.4650275,-99.13862549999999,8615
333SH,19.4650275,-99.13862549999999,8616
333SH,19.4741781,-99.1383122,8617
333SH,19.476702700000004,-99.1395177,8618
333SH,19.4797614009442,-99.14071015333776,8619
333SH,19.4797614009442,-99.14071015333776,8620
333SH,19.484934906981564,-99.14260218468753,8621
333SH,19.493281415826374,-99.1458283832774,8622
333SH,19.501819056383656,-99.14921085792075,8623
333SH,19.52000131784723,-99.1568755107018,8624
333SH,19.521588977197418,-99.15758810626349,8625
333SH,19.521839926489793,-99.15776219228859,8626
333SH,19.527413842284275,-99.15733704230492,8627
333SH,19.52723800768019,-99.15974738539047,8628
334SH,19.42119582147694,-99.17636605515496,8629
334SH,19.408441699999997,-99.1988477,8630
334SH,19.4083982,-99.19892229999999,8631
334SH,19.40883030400324,-99.19758455958856,8632
334SH,19.40661737175873,-99.19834213987326,8633
334SH,19.40585924064007,-99.19996408890734,8634
334SH,19.40357916971863,-99.19998373074199,8635
334SH,19.39979554725375,-99.19960500739624,8636
334SH,19.399107731902326,-99.19948760237155,8637
335SH,19.348938526480467,-99.18657421248508,8638
335SH,19.348927690316227,-99.18655046713322,8639
335SH,19.347559123551182,-99.18268803175904,8640
335SH,19.34576983902594,-99.1739957976469,8641
335SH,19.344608568703222,-99.16449659139961,8642
335SH,19.3429262051441,-99.15122103257005,8643
335SH,19.342756986861485,-99.15020422844529,8644
335SH,19.34275087660194,-99.14941483823783,8645
335SH,19.341614025799764,-99.14128656004539,8646
335SH,19.34133700702612,-99.13927358697855,8647
336SH,19.31347093014001,-99.05706637479,8648
336SH,19.310525609423575,-99.05501893183282,8649
336SH,19.309340968750377,-99.05597257282075,8650
336SH,19.308558918662737,-99.056535918177,8651
336SH,19.30842841583109,-99.05663962936177,8652
336SH,19.30980870072521,-99.05547506378126,8653
336SH,19.316325489659764,-99.06000471775204,8654
336SH,19.316926803450006,-99.06518580975134,8655
336SH,19.317361160673983,-99.06648881683888,8656
336SH,19.31703145216512,-99.07187489700145,8657
336SH,19.316960055987284,-99.07369440715975,8658
336SH,19.322472425828582,-99.075547939412,8659
336SH,19.322654760518844,-99.07651821763568,8660
336SH,19.323191211379697,-99.0796244634762,8661
336SH,19.320987337558996,-99.08392614490076,8662
336SH,19.320481994276125,-99.08402526911871,8663
336SH,19.32073262842146,-99.08688855303433,8664
336SH,19.321326486937185,-99.09022711692731,8665
336SH,19.32173899742885,-99.09254509845012,8666
336SH,19.325186050166888,-99.09878078143193,8667
336SH,19.328297548867802,-99.10468012002087,8668
336SH,19.328839161963327,-99.10592048924451,8669
336SH,19.328755180219275,-99.10703158959852,8670
336SH,19.328755629086224,-99.11675925981707,8671
336SH,19.329992905925664,-99.13393424200464,8672
336SH,19.33002984946878,-99.1343984534657,8673
336SH,19.330032186410584,-99.13442896635745,8674
336SH,19.330032186410584,-99.13442896635745,8675
336SH,19.33008720318822,-99.13513286964242,8676
336SH,19.330186828631287,-99.1361971624693,8677
336SH,19.3441701009936,-99.13717016248522,8678
336SH,19.34433784393003,-99.13801353118062,8679
336SH,19.34433784393003,-99.13801353118062,8680
336SH,19.34433784393003,-99.13801353118062,8681
336SH,19.34433784393003,-99.13801353118062,8682
337SH,19.457779263616377,-99.21397504708536,8683
337SH,19.4578673030315,-99.21423040021674,8684
337SH,19.45789423350491,-99.21430851072907,8685
337SH,19.470705733483214,-99.20678272163401,8686
337SH,19.471292176660107,-99.20657225478304,8687
337SH,19.473242843685362,-99.2010018595745,8688
337SH,19.474188301971992,-99.20065695212577,8689
337SH,19.476867708012428,-99.19980572885139,8690
337SH,19.477499755394096,-99.19960376065087,8691
337SH,19.487489954930002,-99.1954406071696,8692
337SH,19.490179250536485,-99.19439051842419,8693
337SH,19.490739180215947,-99.19417910429138,8694
337SH,19.501055903333413,-99.20118843385109,8695
337SH,19.501789697615646,-99.2021500234366,8696
337SH,19.50363581462095,-99.2015261689599,8697
337SH,19.504144135686587,-99.201358583254,8698
337SH,19.5042665813779,-99.20132085282908,8699
337SH,19.50474246356152,-99.20117421389043,8700
337SH,19.510242300580288,-99.19874414418408,8701
337SH,19.512602367878568,-99.19679222054286,8702
337SH,19.5126173,-99.19652579999999,8703
338SH,19.385447199999998,-99.2778601,8704
338SH,19.385826564383233,-99.27775221446537,8705
338SH,19.388176106134154,-99.27737041840129,8706
338SH,19.389205406462292,-99.2774283472125,8707
338SH,19.395031440430646,-99.2723967248959,8708
338SH,19.399546200246167,-99.26800380257527,8709
338SH,19.405639088433922,-99.25685632132092,8710
338SH,19.411865146140634,-99.24953822411591,8711
338SH,19.412612212119505,-99.24843535169686,8712
338SH,19.413232590026215,-99.24699779351597,8713
338SH,19.413799490840468,-99.24542134351205,8714
338SH,19.416932296271536,-99.24073114456458,8715
338SH,19.417542463724377,-99.23405230198941,8716
338SH,19.417040339982012,-99.23090501616777,8717
338SH,19.415926878333334,-99.22921235230179,8718
338SH,19.41592143366508,-99.22920265535353,8719
338SH,19.415628908890763,-99.22518319087865,8720
338SH,19.41685251280432,-99.21368386227219,8721
338SH,19.417524588215926,-99.21195391975002,8722
338SH,19.422207038284583,-99.20275569761944,8723
338SH,19.42163712279868,-99.20117363307992,8724
338SH,19.41886655252401,-99.19623934638965,8725
338SH,19.412051813428267,-99.19393790182447,8726
339SH,19.417554399999997,-99.06972479999999,8727
339SH,19.416171502472533,-99.05858146733702,8728
339SH,19.41609855700862,-99.05789698649693,8729
339SH,19.4159303,-99.0566097,8730
339SH,19.408958205907954,-99.04126582789706,8731
339SH,19.4097154,-99.03297789999999,8732
339SH,19.40711646095898,-99.02763059243394,8733
340SH,19.504369625852842,-99.20128910065037,8734
340SH,19.504233575409504,-99.20133102329665,8735
340SH,19.505294199999994,-99.2010042,8736
340SH,19.505294199999994,-99.2010042,8737
340SH,19.51108131621476,-99.19842728660144,8738
340SH,19.517534280814218,-99.19168714848618,8739
340SH,19.5248803,-99.1929639,8740
340SH,19.530390399027265,-99.19387585945113,8741
340SH,19.531982342200905,-99.195169403304,8742
340SH,19.533326147767344,-99.19486111151573,8743
340SH,19.5348102,-99.19463599999999,8744
340SH,19.54820771527458,-99.19412734818447,8745
340SH,19.55367836227279,-99.19364858658399,8746
340SH,19.558262779021263,-99.19342155458241,8747
340SH,19.56287912400673,-99.19444621052465,8748
340SH,19.572468017527775,-99.19557533654647,8749
340SH,19.585805208589996,-99.19478049270253,8750
340SH,19.588357929771295,-99.19215256407445,8751
340SH,19.588642299981395,-99.19189212965188,8752
340SH,19.591963374200322,-99.1878093460265,8753
340SH,19.59196500101164,-99.18780662391451,8754
340SH,19.593055011991165,-99.18565786265479,8755
340SH,19.594910764480492,-99.18316900536993,8756
340SH,19.59709377016229,-99.1833498317166,8757
340SH,19.598263512871757,-99.18345057310967,8758
340SH,19.611050507835913,-99.18138437193456,8759
340SH,19.612509168784293,-99.18113607310325,8760
